id,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y
400,1.06814621,1.48665631,0.33922356,0.02330042,-0.2960479,0.98441702,0.02593243,-1.72767898,1.85249561,-1.52233444,0.47601455,0.23680233,-1.00500054,1.90597607,-0.35309777,0.48100509,-0.8210636,1.38432274,-1.14098876,-1.05789321,1
401,-0.6920879,-1.99711707,-0.64943833,-1.20766607,1.83517438,0.8380853,1.99777995,-0.0264161,1.76858918,0.64230454,0.84661534,0.87887051,1.77617193,-1.33266489,0.07172031,-1.70654252,1.65252511,1.77539583,-1.51750723,-1.18115199,1
402,1.87818149,-1.96253258,1.12340195,1.60318644,1.5587859,-1.82568271,-1.53965827,-0.5919162,-0.9688277,1.98695358,0.89248248,-1.87177703,-1.34087919,1.54142767,0.65892746,-1.48652621,-0.49753538,-0.97978696,0.74852242,0.15612507,0
403,0.42879119,0.04369987,1.44365815,-1.35135693,0.79359173,-1.92954315,-1.21945124,1.27686746,-1.46712496,-0.1319159,-0.44461048,1.43435757,1.10254565,0.36918593,0.19466647,-0.57078018,-0.17460025,1.48926095,0.99273942,-0.61896868,1
404,-0.67672784,1.30798756,-1.66913593,-0.09427203,0.88815571,1.33812704,-0.08351105,-0.9950202,-1.70948709,1.75543903,0.95994468,-0.48546816,1.99871051,-1.83265486,-0.10017239,1.3457066,-0.36743366,1.74149627,0.35641123,0.43078031,1
405,-0.84183988,0.63255932,0.23539435,-0.34601273,-1.14274446,-0.59542295,1.37222569,1.51556575,-0.2300573,-0.06965904,0.04351603,-1.79421809,1.64104987,0.46012572,-0.45026967,1.30045461,-0.4248897,0.69448773,1.43068615,0.31494876,0
406,-0.03283764,-1.86881873,-0.33612949,0.06554944,0.02599848,0.83150834,1.22610843,-0.8910804,-0.1515841,-1.58411583,-1.12930773,1.11096891,-0.29499625,-0.70640466,1.64476231,-0.14000758,-0.53472838,0.77836583,-0.14855276,-1.6687517,0
407,-1.18199027,-1.86294931,-0.73474831,-1.17256927,-1.70585005,-1.2210227,-0.97432624,-0.7516606,0.40558324,1.3574846,0.05021742,-0.55056969,-1.77899952,1.78291705,-1.09666863,1.10727807,-0.3010174,0.10757508,1.41987379,0.3323102,1
408,-0.38104129,0.93176444,-1.43206248,1.75631411,-1.56962991,-1.22155166,-0.05912934,-1.47252186,-1.98008098,-1.0948254,0.82477231,-0.25519693,-1.17466679,-1.15628669,1.0117004,0.51482748,-1.95951931,1.42454705,-1.8592591,1.70595272,1
409,0.35184166,-1.93752012,0.63410256,-0.58749069,0.48412006,1.80190017,-0.23757866,1.95367225,-0.30621653,-1.64872876,1.55747731,-0.15745728,-0.0604377,-0.67157451,0.03451625,0.08357812,0.15669752,-1.63920051,0.53277353,1.89357997,1
410,-0.73754544,0.37957714,1.26243229,-1.57485296,-0.64978833,1.94867875,-0.76843692,-1.56570379,-0.14577714,1.14499464,-0.37467629,1.45912746,-0.77005092,1.33160553,1.03571169,1.32427476,-1.82703288,-1.18992728,-1.63427577,0.42066786,0
411,-1.46110944,0.14355802,0.24577841,-0.64442057,-0.5016235,1.36074859,-0.84095011,-1.40613613,-0.26271315,0.74814186,1.56196191,0.99054674,-0.36468674,-1.93399309,1.98534764,1.39117619,1.45024855,-0.52324147,0.95028813,-0.53172879,0
412,-1.97713071,0.40157393,1.68572149,0.60294964,0.35043858,-0.91082348,1.96055099,0.76108022,0.84960477,-1.60287162,-0.53860084,1.69423426,0.16280347,1.09980809,0.68263509,1.66242269,1.79104778,-1.34242218,1.78168589,-0.47214411,0
413,-0.96077344,-0.49796144,0.15351876,-0.0754398,1.33864131,0.20050415,-0.58636071,-0.81380999,1.09258938,1.97257776,-1.80869723,0.89279882,1.80901503,0.93109363,-0.38006606,0.39352091,1.62028319,0.37734751,1.25458895,1.94167735,0
414,0.32061576,-0.63442995,-1.37677842,0.50553745,0.46498625,1.92986923,-0.80280533,-0.2734786,1.38182376,-0.58660902,1.52089587,-0.88887797,-0.98603179,0.5105408,1.08612582,1.55600016,-0.01058815,1.62484782,0.0628999,-1.47890372,0
415,1.03264226,-1.76842143,1.59355625,1.30532249,1.50122394,1.78558254,0.6716677,-0.75540836,-1.718037,-0.28947992,1.34115194,0.65525251,-1.53840886,-0.72614359,-1.16792268,-1.1484465,-0.12137099,-0.7713145,-1.84175764,0.78822151,1
416,0.15546321,1.31025666,-0.1693555,0.71334771,-0.50824417,-0.65282451,1.40110133,1.97635806,1.34705774,0.26290377,0.92335664,-0.2575335,1.19875369,-1.35336555,-1.23464493,-0.23914245,0.59666428,-1.73388874,0.58607466,-1.30137348,1
417,1.30309377,-0.50387977,-1.4305679,-0.72057762,1.41274634,1.8974951,-1.72800236,1.78968828,1.24152931,-1.06491743,0.32845555,1.29730767,-1.53252859,-0.50173789,-0.31271108,-0.05084883,-1.1538109,-0.75585929,-1.74930312,1.46618076,1
418,-0.16881941,0.76832042,1.80617227,-1.39809163,1.16106205,-1.58774869,-1.49396735,0.47469763,0.04069895,-0.62826049,0.22482473,1.44463694,-0.56594969,-1.10846609,-1.5787221,-1.59669033,0.24506793,0.89930899,1.67263806,0.31350589,0
419,-0.6663248,1.49497292,1.93439661,-1.49576512,-1.75733236,-1.54782765,-1.95304621,-0.47509164,-1.07279348,-1.25930145,-1.42905495,0.28662167,1.10496713,0.25164995,-1.95964334,-0.49158242,-1.89242037,0.14763483,0.29989929,-0.82321698,1
420,0.47262598,1.20579028,-1.64982173,1.78508481,0.57130543,-0.03326196,0.32571317,-0.0470087,-0.77331065,-1.21697402,1.1433865,1.12544464,-0.18219579,0.29458438,1.01080804,0.22136182,-0.10367024,1.49209444,-1.00782437,-1.32048753,1
421,0.51661938,-1.00793443,0.79524583,-1.64153731,-1.56246439,-0.4917427,0.01856166,1.89341569,1.33198236,1.7433138,1.7455756,0.20532935,-0.2318912,0.82087057,-0.59465508,-1.66475295,0.5522489,1.3177723,0.3060507,-0.09155902,0
422,1.73191065,-0.66491017,-0.21642139,-0.53490895,0.87600429,0.29148061,1.8265738,-1.89859244,0.91150378,1.0550678,0.47323576,-0.59839819,-1.67363545,0.59406352,1.8608144,-1.9506166,-1.50110432,1.61514815,0.12989993,0.11157891,0
423,-0.83309682,-0.162176,-0.92008157,-0.49067437,1.47539644,0.64037979,0.2917138,0.42895383,0.33825573,0.5253151,-0.39938779,-0.91939993,0.54696503,0.5370709,0.13693382,0.97187968,0.99099362,0.29770079,0.63591984,1.00115684,1
424,-0.6550622,-0.12939455,-1.66042435,0.84437024,1.76735467,1.817811,1.36708613,1.34163407,1.2030295,-1.1817908,1.25379321,1.35076743,-0.2714924,1.93130189,-0.7167539,0.73400699,-1.14314746,-0.10939293,0.5575033,0.06952097,1
425,0.64675766,-0.55361441,-0.57019314,-0.76251736,-0.29167555,0.47960098,1.59169538,1.3429853,0.15309045,-1.67670262,1.71554656,-1.82900277,0.27475036,0.39665166,0.6823989,-0.56608045,1.99124194,-0.9899097,-1.39478956,-1.5088277,0
426,1.07305811,0.66157349,0.68002278,0.58492755,-0.46381959,1.76122566,1.6292581,-0.74636159,-0.85345994,0.40254312,1.77493602,-0.61717402,0.00048018,-0.73179124,-0.20106508,-1.89275516,1.79522973,1.87238467,1.41262191,-0.88323561,1
427,0.29775204,1.50246872,0.00254361,-0.48836329,-0.13068851,-0.0697783,1.6252951,1.37900691,-0.28741607,1.66462831,-0.25694823,-0.37968267,-0.60037197,-0.55022086,1.3340082,-1.15582919,-1.56613794,-1.20675853,-1.73086902,-1.96080121,1
428,1.17098536,-0.03884874,-0.08015893,0.02553401,-0.68883579,0.93446866,-0.10830747,1.39469525,0.20032308,1.17269279,1.41296044,-0.82163332,-0.91513614,-0.93863163,1.56131171,-0.91118267,0.69499834,0.89582013,0.47447266,-1.46079431,0
429,0.2561258,-0.30846236,0.46268096,-1.26836348,0.94998497,-0.47336545,1.73748971,-1.40706668,-0.24521747,-0.07479554,-0.58612483,-1.38628495,1.25258211,1.35227987,1.15789648,1.92179986,-1.59797054,-0.64892228,-0.92045054,-1.31347894,0
430,0.99800265,-0.26572082,0.7319737,1.54515711,0.13321679,-1.9508809,1.10105526,-1.70721906,-1.60033147,1.90414316,1.48602338,-1.41892947,-0.57756567,1.21335479,-0.05808279,-0.24706369,-0.27338739,1.14949299,0.90043783,1.6200945,0
431,-1.45194007,-0.05205155,1.11979828,-1.79291241,0.33169059,1.63393314,-0.19131458,-1.86163573,-1.11443458,-1.81239964,-0.35597756,-1.51167327,0.57472678,-0.11028804,0.11458843,1.62697078,0.06191333,-0.23991408,-1.63850267,0.71923517,0
432,1.86261843,-0.89193399,-0.11659801,0.61019553,-1.23764113,-0.38291446,0.30690447,-1.39641324,1.15869313,-0.4780723,0.34724122,-1.12221762,1.52415392,-0.67785853,1.21854865,-1.43661679,1.45912138,-1.56524997,0.29916889,0.90757338,0
433,1.22829401,0.77248377,-0.90002227,0.99343995,-0.17558022,-0.21744545,1.03113792,-1.19367524,-0.88880905,-0.41454558,1.31190968,-0.58868668,1.68559727,-0.34348288,-1.56092423,-0.28751927,-0.52268215,-1.59394929,-1.88850911,-0.19621179,1
434,-0.40885349,1.17712406,-1.79002388,1.90872655,-0.1350253,-0.59810726,-1.03627012,-1.24278525,-0.21307146,-1.41211803,0.2023048,1.04099222,-1.98392748,1.68270173,0.45376708,0.90519796,0.45937678,0.51507451,-1.55615532,1.25678776,1
435,0.04338073,-0.46173622,0.35571967,0.09609966,-1.25255143,0.29964173,-0.51981331,-0.49987128,0.84173636,-1.68342691,0.17632179,1.09152055,0.11753889,0.40789472,0.8859776,0.02944143,1.89018241,1.2395573,-0.72896547,1.07728075,0
436,-1.73889143,1.62154095,-1.90038111,-1.4572151,-1.88392305,1.9023495,-1.06166603,-0.67367461,-0.78929297,1.07674393,0.74495013,-0.78213851,-0.65206877,0.974835,0.82783398,-1.82295355,-1.08400867,0.9749631,0.59995668,-1.48162729,0
437,-1.65067335,-1.95323697,1.78056786,-1.78318413,1.92380579,0.84484003,-0.22353891,0.37656818,1.79631592,0.37751759,-0.21628291,-0.33928872,1.56936795,-0.47841495,1.78065885,-1.37808599,-1.78477285,1.10603109,0.43083792,1.73684989,1
438,-0.68221815,-0.72167606,0.67809705,1.90924336,-1.40025962,-0.13279676,1.87337009,-0.8503053,0.45697154,1.8297266,1.24860963,-0.16501089,0.92090672,-1.58971738,1.64608284,0.25980451,-0.29073508,-0.81742283,0.30268177,-1.1588974,1
439,1.21439437,1.64293174,1.99648888,-0.03849054,1.75693792,-0.971032,-1.55391105,-1.70102473,1.54852733,-0.93071526,1.99390566,1.04122966,-0.59998768,-0.32850139,-1.51929375,0.1126758,1.44682244,1.82431162,-1.85288541,-1.591439,1
440,0.95653138,0.24439943,0.42839729,0.26277881,1.16737464,0.03218947,-1.30904202,-1.59929541,0.61701224,0.48868898,-0.60132076,0.04441563,-1.20015878,-0.5899774,0.91282739,1.99434632,1.12430642,1.71229542,1.63541172,0.19965081,0
441,-0.89134614,0.03994106,1.14137893,-1.7415252,-0.86806639,1.53114874,-0.51064473,-0.7120176,1.27195813,1.09880054,0.16971069,1.22820418,-0.52087421,-1.54476458,1.65650356,-1.48041259,-0.31897671,-1.77750233,0.35086509,1.3081166,0
442,0.5643527,-1.4808537,1.16903908,-0.39325348,0.26282053,-1.49220291,-1.68534987,0.74742369,-0.21800736,-0.58486675,0.26796523,-0.11377237,0.71995433,0.26471868,-0.08101226,-0.5317984,-1.02588942,-0.72375309,0.9870709,1.24650367,0
443,-1.958485,1.51419567,-1.65037326,0.74829611,0.19153839,0.29841559,-1.16976848,0.44138349,-1.69716607,0.8736186,-1.38745679,0.77192919,-0.74617754,-0.32692751,1.55419988,1.38400425,-1.49314496,1.97081563,-0.28232718,-1.73596963,1
444,-1.85355808,-1.56259997,0.12802146,-0.58338605,-0.59437354,-0.13337454,0.9620249,0.48644411,-1.4592444,1.49422417,0.63964711,-0.22838636,1.69773265,-1.8789925,-0.32518898,1.98239212,0.29727038,0.71021593,0.615034,1.31035148,0
445,-1.76292294,-0.85752847,0.51534996,1.39765382,-0.22328058,1.82786687,0.04790946,0.75917124,-0.25774252,-0.87489368,0.30519464,1.10014719,0.23359501,0.857808,-1.02001193,-0.28490326,-0.84417952,-1.09171665,0.91392323,1.23627491,0
446,-0.9977429,1.17438178,-1.23204267,-0.94920318,-0.6299173,0.5804494,-1.5337005,-1.77601062,-1.65286144,-0.42012184,1.81811413,-1.44028112,-1.69320255,-1.90228679,0.72333353,0.76762253,0.78898496,1.85202933,-0.23577658,0.69522237,0
447,0.21018635,-0.44410777,-1.20046026,0.14815334,0.34448012,-1.63903433,0.42484834,-0.41811409,1.63701723,0.89409596,1.40262983,-0.56607011,0.84064191,0.21942066,-1.46005563,1.66365406,-1.22338313,-1.09155161,0.47831099,-0.30386665,0
448,-1.36946414,0.30878187,-0.21017348,-1.39597345,1.53745837,1.03965236,-1.09068584,0.00869815,-1.90756291,-1.04587923,-1.99026257,0.44403027,1.07273896,1.23900136,-1.97296756,0.72699723,0.16365399,1.36649657,0.52001649,0.61398511,1
449,1.83782375,1.39730338,1.09453461,-1.97277574,-1.69656017,-0.1771138,0.91078003,1.93765308,-1.83166172,-1.084864,-1.7674785,-1.4663747,1.53918372,0.23594781,1.90309498,-1.60364304,-1.55649553,-1.98260088,-1.661693,0.09846126,1
450,0.80600372,1.78123193,-0.43745336,1.62046379,0.97144713,-0.99581037,1.25726934,1.95381242,-0.16185714,1.69141868,1.18453071,-1.78911779,1.47423952,0.36509542,-0.61601528,-0.22178307,0.65763798,0.81724106,-1.92375932,-1.15215702,1
451,-1.00116486,-1.12379453,1.86222701,-1.16323141,0.457869,-1.1290917,0.80123121,-1.00517027,-1.17250808,-1.97811246,0.29210946,-1.88844388,1.9765696,-0.34627132,0.97742589,-0.51453904,-1.24658797,-0.85035033,-0.71802727,-1.78083058,1
452,0.95065892,-1.4508884,-1.79175399,0.93303377,-0.77246051,-1.15201665,-1.70875525,1.30276774,-0.10459172,1.83144958,-0.86491584,-0.1287993,1.26050562,-0.38412521,1.31559665,0.87040276,1.53188507,0.47509379,0.02708502,-0.90279964,1
453,1.17584809,0.43435405,0.85052301,-1.29565636,0.85197534,1.95028327,0.18726033,0.24546503,-0.78977839,-0.59891778,-1.47583399,0.88831458,-0.56141526,0.39424842,0.4151198,-0.02642691,0.68098653,-0.21250424,0.45373816,-1.95517531,1
454,-0.46880678,-1.28468574,0.84901515,-1.50227876,1.58004167,0.71697193,0.09242331,-1.33460756,-1.83330732,-1.53554642,-1.62277336,-1.77589325,-0.76350865,0.11312474,-1.15477083,1.60299153,-0.86417545,1.16399128,1.6224206,-0.71382131,1
455,0.03706041,-1.41516096,1.732613,0.42354943,1.44319364,0.37511933,1.62956802,-0.76429365,-1.75746527,-0.11265118,0.16277942,1.41975403,1.33003245,-0.30214203,0.52611297,0.08266417,-1.91922427,1.11025483,1.84956646,-1.9096935,0
456,0.09476526,0.24072633,1.37392348,-0.9357822,-1.45393132,1.42588504,-0.05449543,1.12966712,-0.7446684,-0.85654023,1.61412628,1.28888404,-0.11586555,1.2094553,1.28624744,-0.41252887,-1.17976905,-1.08342907,-0.10494584,-0.43197281,1
457,0.06087421,-0.20232553,-0.12852025,0.28433769,-1.244887,1.85696803,1.72625661,-1.42013225,0.24706223,-0.51327342,-0.37987338,1.18332747,-1.25332578,1.49294578,-1.57958667,0.48962543,-0.12697181,-1.61124467,0.23489802,-0.12742967,0
458,1.56386734,1.28326731,-0.33774399,0.59574008,-0.37238485,0.69058809,1.56146243,-0.03051596,-0.39157343,0.03605932,-1.50642951,-0.79794699,1.04273568,-1.34285139,-0.18876873,0.35300701,-1.82060043,-0.21115921,-1.13771306,1.32856507,1
459,-0.46085298,0.07296412,-1.23549042,-0.52641517,-0.71110192,-0.29294566,-1.0007783,-1.30208011,1.69824021,0.34462433,1.80871082,-0.24927371,1.33643772,-0.76980017,-0.45036597,1.52334537,-1.72345907,0.81131482,-1.55844517,-1.35457888,0
460,0.00798389,1.37183268,-1.50495537,-1.83191679,1.26320999,-0.73563813,-0.92033397,-0.39651403,0.33298828,0.24225974,0.99033961,-0.14956268,-1.09428154,-0.2333675,-0.51552997,0.98900147,1.57229489,0.03312614,-1.19578708,1.82220586,1
461,-1.87689371,0.75103109,1.19161953,-1.09821953,0.02611339,0.97192581,-1.82299812,1.06909521,0.57178573,-0.8707724,1.0335986,1.24474521,0.03441387,-1.30910945,0.65085945,1.21170811,0.92892717,0.58838942,1.63832467,-1.19733694,0
462,1.08308137,1.40212784,1.77709768,0.9262798,-1.92854023,-1.23531024,-0.19264776,-1.14808437,-1.6993033,-1.2070594,1.12902431,-0.19885419,1.71794849,-0.20382436,0.79883583,1.32134611,0.32366355,-0.70171392,0.11389889,-1.42131578,1
463,-0.95710456,-0.62529361,-1.49432624,0.77896795,-1.26068859,1.45080047,1.24299888,-1.61909573,-0.08000516,-1.43785099,-1.81227323,-1.06837985,1.05387948,1.70491883,0.53252227,1.391149,-0.76665336,0.26174595,1.45958011,-1.64586287,1
464,0.88743337,-0.0523649,0.61548814,0.14359015,1.15455814,0.82622979,-1.37802775,-0.44145811,0.01845223,-1.3977711,-0.14647895,1.64177439,-1.1591828,-0.24040655,-1.33038162,1.25103696,0.19738751,-1.20284009,-0.6989327,-1.31801616,1
465,-0.98391675,-0.94771696,0.88792644,-1.40170598,-0.91983558,1.12209216,-0.51538016,1.74261737,-1.55304499,1.66315412,1.03201058,-0.24191099,0.09592901,1.75436122,-0.20648019,1.53322758,0.9739106,-1.446941,-0.32162379,-0.78597626,0
466,-0.26083524,0.826132,0.18949537,0.55966733,-0.45493824,0.81996499,0.71567785,0.96652618,0.21286741,1.52987166,1.70697769,-0.33114884,-1.82626891,-1.06848607,-1.05339205,-1.49250394,-1.5718064,-1.29455246,-0.02982142,0.76497232,0
467,-1.45044767,0.52101992,-1.51548088,1.56960784,-0.18459344,0.58455409,-0.81023699,-0.22081845,1.01342833,1.22146096,1.78378106,0.34169627,-0.544636,1.56826206,1.94819858,-0.52520951,0.18914019,1.36035943,-0.01311262,1.96801406,1
468,0.23018719,-0.15031072,1.20944202,-1.67142223,0.35022612,1.93600541,-1.29558367,0.42605588,0.07134625,1.02440656,-0.95915192,-1.41038796,-0.19150391,-0.07631341,1.71002632,-1.6815425,-0.54454343,0.77228826,-1.43477579,-1.36169214,0
469,-0.00885628,1.50840842,1.31960744,-0.21722882,0.64335799,0.3471172,0.71509122,-0.88704087,-1.31283797,1.23031647,1.75798738,-1.60120872,1.64718135,0.23393634,1.81802119,1.068372,-1.41887907,0.26542101,0.20159506,1.9541576,0
470,-0.91228294,0.22874488,-0.83796232,-0.77341416,-1.5563421,0.38452691,1.72379988,-0.48829626,-0.32345527,-0.16565997,-1.040346,-1.41275622,-1.46417228,1.67518366,1.84832149,-1.19976177,1.69958132,-0.2564011,1.27398807,-0.32031159,1
471,0.60594889,0.62503829,1.37365409,-0.90948021,-0.28888727,-0.15784671,-1.214672,1.79350015,1.21065177,-1.26405672,-1.42032007,1.62842511,1.84773494,-0.73460075,-1.94597392,-1.57539812,0.89146744,-1.0876732,1.31349153,0.82239027,1
472,0.67526439,-0.5552801,-0.32323504,-1.03006618,1.41567751,0.08909848,-0.95277493,-1.44813854,-0.54848102,-1.16984693,1.62514631,-1.69777988,0.48805882,-1.50760068,0.60008467,0.88161078,1.19995089,-1.15665808,0.95572788,-1.48108027,0
473,1.28998351,1.61795028,0.47780822,-1.43459604,1.93393471,0.82720577,-1.43289739,-0.51344578,0.25895296,-0.00763095,-1.97605773,-0.30734902,-0.13756593,0.41524656,1.21035854,-0.41613158,0.94860556,1.46465836,-1.88877954,-1.61142262,1
474,-1.3526727,0.71737985,-0.70771446,-1.06167808,0.33034607,0.21081364,1.53315767,-1.74267571,0.93939296,0.8421887,1.51733151,1.12078043,0.04053405,0.73761276,-1.76789056,-1.27652267,1.61024305,-1.94411805,-1.53599923,0.69063014,0
475,1.12403249,-1.39179301,-0.0780984,1.67558107,-0.48911631,1.28586553,-1.85573778,-1.2840128,-0.14451273,1.02423957,-1.28746233,1.31175833,-0.08512845,1.220514,-1.50198396,0.4131766,-1.24846166,-1.67064071,-1.76796053,1.84986851,0
476,1.76259749,0.74343388,-1.82749478,-0.28734591,-1.70361085,-0.25263582,-0.13027048,0.39280894,-1.56679261,-0.15583768,0.16561364,1.26140908,-1.92571451,1.65943292,-0.61279761,-0.43950261,-0.74953953,0.0420523,-0.63350789,-1.14788226,1
477,-1.295373,-1.83037678,-1.43074667,-0.71849754,-1.78046889,1.0793806,-1.03191273,1.58285498,0.40119605,-1.6831632,-1.03435229,-0.64169081,-0.91863352,0.54788074,-1.23938265,-1.88717139,-1.94159691,-0.76111466,0.84738835,-1.77526512,0
478,1.05231268,-1.58369382,1.13978254,1.99617227,0.61391278,1.93348845,1.44449868,-0.11927352,-1.88455096,0.0337153,1.57937942,0.58870738,1.40752937,1.76160952,1.63601564,-1.02523786,-1.62449087,-1.14256695,1.38684644,-1.06630261,1
479,0.29534129,-0.4643431,-0.17839897,-1.63834955,-0.52821606,0.44224655,1.83581635,-0.23521032,-1.3709619,-0.38831164,-0.66443219,1.59738795,0.36438831,-0.97677652,-1.95516699,-0.91493388,0.18774358,1.29479782,-0.09021373,-1.14616587,0
480,0.80507769,0.18733433,1.16127131,-1.27283032,-0.50715962,-0.81844696,-0.27387642,1.43984224,-1.62392479,-1.36133254,-1.45154489,0.52365914,1.92149302,1.11330645,0.10854923,-1.46917337,1.30503866,1.7878891,-0.30420128,-1.99052091,1
481,-1.78738948,1.67999901,1.23692577,-1.16862295,-1.57941173,1.91175187,1.36366446,-0.0141471,0.31414497,-1.39586152,0.97889594,1.57965681,1.17633395,-1.3079637,-1.13035003,1.44688376,-1.15729163,0.33890787,-0.49244269,1.79886027,0
482,0.82870259,1.45846652,1.96388225,-0.95616659,1.8367282,0.89555503,0.7136323,-0.7214094,0.86775948,0.10352217,1.70678811,-0.50879401,1.2739338,-0.54684143,1.97374337,1.47339252,-0.8869688,-0.55932939,1.39930808,1.32825529,1
483,-1.43879639,-1.20990678,-0.24840478,1.30070027,-1.57349747,-0.01592131,1.75901964,-0.30538853,1.61264085,1.2432078,-1.49333323,-0.63562621,1.15067837,-0.31391584,-1.12077601,1.53409443,-0.62419609,1.40788243,1.63011704,0.83661056,0
484,-1.62530526,-0.04331018,0.80651713,1.9913807,1.58092411,-1.45727523,0.03754977,-0.60483786,1.03044445,-0.46829162,0.95669659,-0.57454948,1.47160853,-1.68134466,-1.40774599,-0.8464869,1.08148918,-1.00471105,0.75273011,-1.59518537,0
485,0.43455855,-1.65513042,-0.80951689,0.05794724,-0.5752415,-1.27396418,1.45829072,1.084111,0.70475312,-1.58767059,0.73881193,1.82552029,-1.1770362,0.36067342,0.02064826,1.15892944,-0.03643076,0.03645569,0.86170996,0.73552955,0
486,-0.3902683,0.20652295,-1.73873908,-1.95127762,-0.55789822,0.18730151,-1.01496658,-0.98483691,1.47914801,0.79271694,-0.50790321,1.80539564,-1.49425136,1.17386388,1.86431598,0.73995357,-0.26280884,0.62759073,-1.26457533,-1.87452874,0
487,1.75166766,-1.07602219,0.01866184,1.00473961,-1.3167369,0.79193231,-0.753345,-1.13078598,1.10403561,-1.7407981,-1.57523697,1.71042352,-1.81395872,0.42972145,-1.90092393,1.32906698,-0.92333671,-1.29480245,-0.88961336,-1.50086726,0
488,-0.16437092,-1.63262484,-1.80868442,0.50713203,1.32606799,-0.43052336,0.23548048,-1.78238175,-1.77060144,-1.67042073,1.98956243,1.74331884,-0.15715212,-0.94555681,-0.28047286,-1.15654973,-1.08596805,1.81738071,-1.1709443,1.660797,1
489,0.01733137,-1.5567687,1.48699266,1.71601131,1.38470755,0.90210861,0.77379448,-0.79590777,1.8267472,-0.44458723,-0.59060505,-1.092392,1.1009461,-1.70003111,0.45510881,-1.14436848,0.55529577,1.16901364,-0.09589883,0.55080083,1
490,1.96822283,0.75784003,1.58713118,-1.2934536,-1.45859897,-1.15306952,-1.24256803,0.84823522,-0.00290685,0.20586455,1.74102954,-0.33102501,1.54281521,-0.33791983,1.6610652,0.44642989,1.62879603,1.16747326,-1.38172237,0.96409177,1
491,-0.5457399,0.92933181,-1.66209415,-1.90742158,-0.95379596,1.7028785,-0.14107404,0.34864358,-0.12646515,0.95619425,1.13163191,-1.93562334,-1.26748811,-1.91362811,-0.91785304,-0.26069648,1.64875356,1.74879349,1.55674139,-1.76315183,0
492,1.84723588,0.87496568,0.17482901,-1.80491125,1.97940912,1.64350349,1.19002926,-1.08016405,-1.14479325,-0.7488482,1.20348098,-0.88051499,0.82974298,-1.16846416,1.52270648,-0.63923795,-1.34116016,1.47872489,1.24995943,-1.8581821,1
493,0.76581207,-1.85747717,0.36683537,-1.56514902,-1.80158754,-0.76351686,1.66433345,1.16829195,1.36280514,1.65764818,-1.63008315,-0.17983701,0.92416244,-1.25927291,1.7692925,1.593392,0.10444727,-0.33584443,-0.55218929,0.92577662,1
494,-1.35015146,1.66116072,-1.52711774,-1.807346,1.40548616,1.70505733,-0.21133314,-1.49236539,1.16594089,-1.46786803,-0.41679025,1.97508333,-1.77255476,-0.88644214,1.66095694,-0.28181551,0.19246674,-1.43332361,-0.06435586,1.60411163,1
495,-1.38098144,0.7532383,-0.98636536,0.81907545,1.24167133,0.31627762,0.63622298,1.60104784,0.595805,0.00571897,0.18403517,0.39468133,1.26809626,-1.78381635,1.77917655,1.20754673,-0.55388434,-1.64748247,0.03460654,-0.68943273,1
496,1.22664687,0.03115059,-1.70627978,-1.32830397,0.41961588,-0.69821758,-1.42163875,-0.98091161,-1.01236382,-1.79566773,-0.88929922,-1.58467122,-0.31022483,-0.13855174,1.50638938,-1.52701056,0.53593314,0.02784195,0.26226501,0.04521834,1
497,-1.33673136,1.12533057,0.05922652,-1.4170144,-0.76897996,-1.53512471,-0.37446999,-1.6115751,-1.02549166,1.02985174,1.14491072,-0.21998858,-1.87448844,-1.58583274,0.47724513,-1.29148534,0.69443992,-0.88715036,-1.3540548,1.09749557,1
498,1.99373066,-1.78936705,-1.27154545,-1.36949945,-1.85451933,0.41323205,1.40972814,1.6624159,1.10501361,-0.71500632,0.46696877,0.16992738,-0.63077605,-0.38272824,-1.69887273,1.26217234,-1.66629251,-0.35870894,0.51024448,-1.77354671,0
499,-1.33575377,0.92123306,-0.73401605,1.37449164,0.49326991,0.92861055,1.15852099,-0.92012409,-0.12224268,1.73913412,-1.76187164,-1.75944603,1.6908743,-1.12818919,0.21310627,1.76855508,-1.31059468,1.19546936,0.72182755,-1.58159385,1
500,-1.37690531,1.2618134,-0.89231209,-1.59971024,1.77806161,-1.70875935,1.34306233,-1.86332178,-0.32188379,-0.03721482,-1.43965549,-0.76736643,0.46472887,1.79145431,-0.2385225,0.05490069,0.77763606,0.37571511,-1.11221838,-0.99508068,0
501,-1.06111649,-1.2482916,-0.03641547,-1.02791684,0.37573655,1.22068042,0.60321734,-0.72576757,-1.82805828,-1.07832375,1.24087808,0.8880279,0.34539496,1.61759294,0.79007277,1.42174337,-0.19756575,1.00816673,0.68749681,0.26237477,0
502,-0.7447943,1.88613312,1.53854671,1.91863426,0.32773882,1.41625734,1.54413498,-0.50165802,1.91250918,-0.62197946,0.78045133,-1.48604051,-0.05716636,1.33184862,-1.86131437,-1.93191343,1.87224196,-1.67187196,0.16025076,-1.46494325,0
503,1.21203202,-0.78029952,-0.82475652,-1.2190723,0.69443017,0.60662955,-1.33260387,1.32050245,-0.73838323,-1.47857432,0.66023135,-1.90390042,-0.21685544,-0.3973422,1.61704487,-0.41932267,1.01018933,0.77717353,-1.38036407,0.48308048,0
